title,time_added,description_excerpt,image_url
2011 Volkswagen Polo 1.4 Comfortline,6 hrs ago,"neMileage: 104000Kms1.4i PetrolManual gearboxFront-wheel drive Cloth interiorPower steeringE/WC/LA/CR 129,995 Trade",https://i.ebayimg.com/images/g/psEAAOSwU2Jdkxd5/s-l200.jpg
2008 Volkswagen Polo 1.6 Automatic,6 hrs ago, historyairconpower steeringelectric windowsradiosunroof (factory fitted)smash and grab tintCall or whatsapp on 060,https://i.ebayimg.com/images/g/bNcAAOSwHB5drXfx/s-l200.jpg
"2011 Volkswagen Polo 1.4 Comfortline with 111000kms, Call or Whatsap Sam 081 707 3443",6 hrs ago,ehicles: WWW.PRESTIGEAUTOS.CO.ZA2011 VW Polo 1.4 Comfortline with 110000kmsFull Service History Aircon Powersteerin,https://i.ebayimg.com/images/g/pIUAAOSwBrRdrr5y/s-l200.jpg
Spare wheels,6 hrs ago,"inch fits polo
Toyota avanza 4x114

R500 each ",https://i.ebayimg.com/images/g/EFYAAOSwz39drr5u/s-l200.jpg
"2013 Volkswagen Polo Vivo Hatch 1.4 Trendline, White with 114000km available now!",6 hrs ago,"ter and accident free.Comes with a lot of features and extras including: a nice set of alloys, multi media player, ",https://i.ebayimg.com/images/g/g5kAAOSwjhJdkxkU/s-l200.jpg
2011 Volkswagen Polo Vivo Hatch 1.4 Blueline. R87500,6 hrs ago,ndPower steeringAirbagsSmash and grabFactory mag rimsBoot spoilerFull service historyMetalic silverExcellent condit,https://i.ebayimg.com/images/g/mp8AAOSwA5Rdnblv/s-l200.jpg
VW Radio DVD GPS CASKA  ,6 hrs ago,"n System made for Volkswagen Amarok, CC, Caravelle, Cross Polo, Golf 5 or 6, Polo, Jetta 5 or 6, Passat, Scirocco, ",https://i.ebayimg.com/images/g/gPEAAOSwn~tdrr1k/s-l200.jpg
Volkswagen Polo 1.4 Comfortline,6 hrs ago,e with full agents service history and only 70 000km on the clock.This very well looked after vehicle comes with ai,https://i.ebayimg.com/images/g/kE0AAOSwlINdemBD/s-l200.jpg
2014 Volkswagen Polo 1.2 TSI Comfortline - 83 700KM - R179 995,6 hrs ago,"tline - 83 700KM - R179 995Extras included in the price: Sunroof, Cruise Control, Fatique Detection, Centre Armrest",https://i.ebayimg.com/images/g/T7EAAOSw9dZdjicr/s-l200.jpg
Lakeside Stand with Spectacular Views,6 hrs ago," this stunning stand, looking out over the water onto the magnificent mountains in the background.   With gorgeous ",https://i.ebayimg.com/images/g/Y~IAAOSwkZJc3DJt/s-l200.jpg
2012 Volkswagen Polo 1.4 Comfortline 5DDR,6 hrs ago,lcome finance available Contact Peter 0824931575Volkswagen Polo 1.4 ComfortlinePower -  62 kW @ 5250 rpmTorque -  1,https://i.ebayimg.com/images/g/OtUAAOSw7k9dl1Jo/s-l200.jpg
2010 VOLKSWAGEN POLO VIVO HATCH 1.6 TRENDLINE,6 hrs ago,"ination in SA ,This vehicle is an absolute steal and priced to go, High level 3rd brake light,Cd player,column adju",https://i.ebayimg.com/images/g/ZhUAAOSwDXldrryK/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,Electric windowsFront column adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCent,https://i.ebayimg.com/images/g/6cYAAOSwrL9drrxp/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/KO8AAOSwN4FdrrxZ/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"ning.  The vehicle comes with the remainder of the factory warranty plan. We can assist with finance, insurance and",https://i.ebayimg.com/images/g/blkAAOSw9mtdrrw2/s-l200.jpg
2017 VOLKSWAGEN POLO 1.2 TSI HIGHLINE DSG,6 hrs ago,"ia with USB  ,High level 3rd brake light,Cd player,Electric windows,Front ,column adjustment (reach depth in out),B",https://i.ebayimg.com/images/g/c9oAAOSw7k9drrwi/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"WAY BLVD & MAIN ROAD – 0600609987** FUEL SAVER – Average 5.7 litres per 100km!! Features: 55KW, Aircon, ABS/EBD, Po",https://i.ebayimg.com/images/g/uXsAAOSwPsBdrrv2/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 MAXX,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/XJgAAOSwl5Vdrrvb/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,6 hrs ago,"WAY BLVD & MAIN ROAD – 0600609987**  Features: 70Kw, 1.0L Turbo-Charged Engine. Avg Fuel Consumption: 4.5L/100Km. 6",https://i.ebayimg.com/images/g/MQwAAOSwIKVdrrvV/s-l200.jpg
2012 VOLKSWAGEN POLO VIVO HATCH 1.4 BASE,6 hrs ago,EPower -  55 kW @ 5000 rpmTorque -  132 Nm @ 3600 rpmEconomy - 6.2 l/100kmEmissions - 147 g/kmEmissions Rating - EU,https://i.ebayimg.com/images/g/FPAAAOSw9fZdrrvN/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"ination in SA ,This vehicle is an absolute steal and priced to go,Come and visit our dealership for a great selecti",https://i.ebayimg.com/images/g/~yMAAOSwSgFdrrvB/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,6 hrs ago,"WAY BLVD & MAIN ROAD – 0600609987**  Features: 70Kw, 1.0L Turbo-Charged Engine. Avg Fuel Consumption: 4.5L/100Km. 6",https://i.ebayimg.com/images/g/2ogAAOSw~8ldrru1/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/cQMAAOSwePpdrruN/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,6 hrs ago,"WAY BLVD & MAIN ROAD – 0600609987**  Features: 70Kw, 1.0L Turbo-Charged Engine. Avg Fuel Consumption: 4.5L/100Km. 6",https://i.ebayimg.com/images/g/2j8AAOSwyhVdrruE/s-l200.jpg
This 2012 Vw Polo 1.4 CL Can Be Yours For Only +-R2900 Per Month No Deposit Needed,6 hrs ago,rs For Only +-R2900 Per Month No Deposit NeededSTILL BASICALLY BRAND NEW / SPOTLESS CONDITIONTop of the range polo ,https://i.ebayimg.com/images/g/XeUAAOSwaKZdNw6n/s-l200.jpg
2011 Volkswagen Polo 1.6 Comfortline for a low +-R2750 a month no deposit required,6 hrs ago,ith Sunroof Can Be Yours For Only +-R2900 Per Month No Deposit NeededSTILL BASICALLY BRAND NEW / SPOTLESS CONDITION,https://i.ebayimg.com/images/g/yBUAAOSwru1dm0Hg/s-l200.jpg
This 2014 Volkswagen Polo 1.6 TDI Sunroof Comfort line Can Be Yours For Only +-R3500 Per Month No De,6 hrs ago,lkswagen Polo 1.6 TDI Comfort line Can Be Yours For Only +-R3500 Per Month No Deposit NeededSTILL BASICALLY BRAND N,https://i.ebayimg.com/images/g/8fcAAOSwuMVdZlCd/s-l200.jpg
2013 Volkswagen Polo Vivo Hatch 1.4 Trendline FOR A LOW +-R1999 A MONTH NO DEPOSIT REQUIRED,6 hrs ago,ses only***the motor vehicle looks exactly like in the pic*This 2013 VOLKSWAGEN POLO 1.4 TRENDLINE Can Be Yours For,https://i.ebayimg.com/images/g/MWgAAOSwe~pdjL0W/s-l200.jpg
2015 Volkswagen Polo 1.2 TSI Highline for sale!,6 hrs ago," welcome. Finance can be arranged, Contact us today! Price excludes on the road fees. Volkswagen Polo 1.2 TSI Highl",https://i.ebayimg.com/images/g/ZX8AAOSwj39dpUhy/s-l200.jpg
2016 Volkswagen Polo Vivo Hatch 1.4 Trendline for sale!,6 hrs ago,"es on delivering quality used vehicles to our clients.  All our vehicles undergo a 101 quality point check, roadwor",https://i.ebayimg.com/images/g/dnMAAOSwvPtdY1Vp/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 MAXX,6 hrs ago,formation displayIsofix child seat mountingsOuter Rear Rear fog lampsCup bottle holdersHeated exterior mirrorsSteer,https://i.ebayimg.com/images/g/K7sAAOSw29ZdptPz/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/DAsAAOSwk-JdrWn8/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"ral locking,Remote ,Air conditioning,USB port,Cup bottle holders,Rear ,Rear fog lamps,Steering column adjustment (r",https://i.ebayimg.com/images/g/a0QAAOSw7k9doDpz/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,Electric windowsFront column adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCent,https://i.ebayimg.com/images/g/eJwAAOSwctddZnFP/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/8RcAAOSwybZdbln1/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/jmYAAOSw2H1dpnS9/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE DSG,6 hrs ago,ALSRADIO COMPOSITION MEDIA INCL. 8ZHCd playerElectric windowsFront column adjustment (reach depth in out)Bluetooth ,https://i.ebayimg.com/images/g/r1IAAOSwmd1dROFa/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI HIGHLINE,6 hrs ago,"- warning signals ,Tilting and sliding panoramic sunroof High level 3rd brake light,Cd player,Electric windows,Fron",https://i.ebayimg.com/images/g/owIAAOSwi1Zdpm-7/s-l200.jpg
2019 VOLKSWAGEN POLO SEDAN 1.6i COMFORTLINE,6 hrs ago,mn adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCentral lockingRemote Air cond,https://i.ebayimg.com/images/g/e5sAAOSwt9FdamWa/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.0 TSI GT,6 hrs ago,gCentral lockingRemote Cruise controlAir conditioningBluetooth connectivityUSB portAuxiliary inputFront fog lightsR,https://i.ebayimg.com/images/g/rjwAAOSww5ZdlbHu/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 HIGHLINE,6 hrs ago, displayIsofix child seat mountingsOuter Rear Rear fog lampsCup bottle holdersHeated exterior mirrorsSteering colum,https://i.ebayimg.com/images/g/8cUAAOSw19JdraL5/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"nd priced to go,Come and visit our dealership for a great selection of new and used cars for sale,Situated in Cape ",https://i.ebayimg.com/images/g/P28AAOSwmxVdqCPl/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"or radio,Sassari 5.5J x 15, tires 185/65 R15, low ,2 USB interfaces ,Mobile phone interface with inductive ,Light a",https://i.ebayimg.com/images/g/2HEAAOSwdbRdrWoi/s-l200.jpg
2011 VOLKSWAGEN POLO 1.6 COMFORTLINE,6 hrs ago,"r,column adjustment (reach depth in out),Auxiliary input,Power steering,Central locking,Remote ,Air conditioning,Cu",https://i.ebayimg.com/images/g/c~oAAOSwQj9dp8F8/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI HIGHLINE DSG,6 hrs ago," great selection of new and used cars for sale,Situated in Cape Town CBD, High level 3rd brake light,Cd player,Elec",https://i.ebayimg.com/images/g/pxgAAOSw1EZdpnSe/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,6 hrs ago,"ination in SA ,This vehicle is an absolute steal and priced to go,Come and visit our dealership for a great selecti",https://i.ebayimg.com/images/g/i2cAAOSwZcxdmFHT/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 COMFORTLINE TIPTRONIC,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/p1oAAOSwjvxdQn3g/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/sYQAAOSwl5VdraKq/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/51cAAOSwFChdnun2/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/pDEAAOSwtLpdZ4pC/s-l200.jpg
2015 VOLKSWAGEN POLO 1.4 TDI TRENDLINE,6 hrs ago,      Antenna Roof-mounted antenna Driver Vanity Mirror Driver-side vanity mirror Front Wipers Intermittent wipers ,https://i.ebayimg.com/images/g/rTkAAOSwOnJdi1sl/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/lH8AAOSwP-9draHK/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/j8UAAOSwA-Vdrbiq/s-l200.jpg
2015 VOLKSWAGEN POLO 1.2 TSI COMFORTLINE,6 hrs ago,ar Rear fog lampsCup bottle holdersSteering column adjustment (rake / tilt / height / up / down)High level 3rd brak,https://i.ebayimg.com/images/g/EVIAAOSwJBddqXUC/s-l200.jpg
2017 VOLKSWAGEN POLO 1.2 TSI COMFORTLINE,6 hrs ago,"light,Cd player,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary inp",https://i.ebayimg.com/images/g/2mEAAOSwFMRdrWmZ/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"stment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steering,Central locking,Remote ,Air condi",https://i.ebayimg.com/images/g/RqwAAOSwHjxdblp7/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/26MAAOSwgnFdZOgu/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,Electric windowsFront column adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCent,https://i.ebayimg.com/images/g/vWcAAOSwR4tdZ8Jy/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE DSG,6 hrs ago,Electric windowsFront column adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCent,https://i.ebayimg.com/images/g/Yo4AAOSwaNtdhDn7/s-l200.jpg
2019 VOLKSWAGEN POLO MY19 1.6 MPI CONCEPTLINE,6 hrs ago,"t fog lamps and cornering light,Multi-function display ""Plus"" ,Driver alert system ,Smoker's package: ashtray and c",https://i.ebayimg.com/images/g/h40AAOSwXVddlbAk/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"up bottle holders,Rear ,Rear fog lamps,Steering column adjustment (rake / tilt / height / up / down),Engine 1.0 Pet",https://i.ebayimg.com/images/g/FmsAAOSwl-NdjKxe/s-l200.jpg
2019 VOLKSWAGEN POLO SEDAN 1.4i COMFORTLINE,6 hrs ago,formation displayIsofix child seat mountingsOuter Rear Rear fog lampsCup bottle holdersSteering column adjustment (,https://i.ebayimg.com/images/g/EcgAAOSwrVddZ8I4/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,Electric windowsFront column adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCent,https://i.ebayimg.com/images/g/RekAAOSwhktdY1Dm/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,mn adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCentral lockingRemote Air cond,https://i.ebayimg.com/images/g/r94AAOSwU0VdlHpc/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/8K8AAOSwaOFdpnSv/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"ination in SA ,This vehicle is an absolute steal and priced to go,Come and visit our dealership for a great selecti",https://i.ebayimg.com/images/g/cmcAAOSwm8ZdqCQJ/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,6 hrs ago,ination in SA Come and meet our massive team We are the only dealer in the CBD area  AM/FM stereo radio            ,https://i.ebayimg.com/images/g/aIYAAOSweB9dnujm/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/INwAAOSw4oVdeK-2/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"r,Electric windows,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steering,Cen",https://i.ebayimg.com/images/g/xuQAAOSw0Txdblqf/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"for radio ,Sassari 5.5J x 15, tires 185/65 R15, low ,2 USB interfaces 0.00 Mobile phone interface with inductive ,L",https://i.ebayimg.com/images/g/Kn0AAOSwIM5drWo-/s-l200.jpg
2019 VOLKSWAGEN POLO SEDAN 1.5 TDI COMFORTLINE,6 hrs ago," display,Isofix child seat mountings,Outer Rear ,Rear fog lamps,Cup bottle holders,Heated exterior mirrors,Cd playe",https://i.ebayimg.com/images/g/jccAAOSwqtpdf0U0/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 MAXX,6 hrs ago,"rawer under Driver Seat,High level 3rd brake light,Cd player,Electric windows,Front ,column adjustment (reach depth",https://i.ebayimg.com/images/g/A64AAOSwiCFdraME/s-l200.jpg
2014 VOLKSWAGEN POLO 1.2 TSI COMFORTLINE,6 hrs ago," great selection of new and used cars for sale,Situated in Cape Town CBD,Trade ins Welcome!!! High level 3rd brake ",https://i.ebayimg.com/images/g/LxoAAOSwffRdqCOJ/s-l200.jpg
2019 VOLKSWAGEN POLO MY19 1.6 MPI CONCEPTLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/d5MAAOSw2XtdlbOO/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/ERkAAOSwOEVdcMTs/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/ERkAAOSwOEVdcMTs/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,OFCRUISE CONTROL SYSTEM INCL. SPEED LIMITMOBILE PHONE INTERFACE RADIO COMPOSITION MEDIA INCL. 8ZHEngine 1.0 Petrol ,https://i.ebayimg.com/images/g/jscAAOSwZtBdcMVx/s-l200.jpg
2019 VOLKSWAGEN POLO SEDAN 1.4i COMFORTLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/NMIAAOSwgtddraMN/s-l200.jpg
Chamonix Cottages,6 hrs ago,commodation in self-catering cottages and a large guest Lodge. Chamonix offers visitors a seamless blend of unspoil,https://i.ebayimg.com/images/g/01YAAOSwb7Rcw--z/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/i0UAAOSw8VpdgJa2/s-l200.jpg
2019 VOLKSWAGEN POLO 2.0 TSI GTI DSG,6 hrs ago,OFKEYLESS LOCKING AND STARTING SYSTEM PARK ASSIST WITH PARK DISTANCE CONTROLBLIND SPOT MONITOR WITH REAR TRAFFIC AL,https://i.ebayimg.com/images/g/mf8AAOSwB9FdROCA/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/~gEAAOSwz9BdZOeM/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI HIGHLINE DSG,6 hrs ago,"Dark red rear combination lamps in LED ,App-Connect,Bonneville 7J x 17, Black, Volkswagen,Park Distance Control - w",https://i.ebayimg.com/images/g/jDgAAOSwezddla~3/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,"y ,App-Connect ,2 USB interfaces ,Mobile phone interface with inductive ch ,Park Distance Control - warning signals",https://i.ebayimg.com/images/g/6OMAAOSwrj9dnuoS/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,6 hrs ago,mn adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCentral lockingRemote Air cond,https://i.ebayimg.com/images/g/dtEAAOSwk1RdpnUk/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,Electric windowsFront column adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCent,https://i.ebayimg.com/images/g/G5AAAOSwDXpdQ~HP/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/xh0AAOSwIh5draHd/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/wA0AAOSwqwhdraKR/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,6 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/Kk4AAOSwn~JdqCPz/s-l200.jpg
2011 VOLKSWAGEN POLO VIVO HATCH 1.4 BASE,6 hrs ago,ut)Bluetooth connectivityAuxiliary inputPower steeringCentral lockingRemote Air conditioningUSB portCup bottle hold,https://i.ebayimg.com/images/g/qHMAAOSwFFBdl-8j/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,6 hrs ago,Electric windowsFront column adjustment (reach depth in out)Bluetooth connectivityAuxiliary inputPower steeringCent,https://i.ebayimg.com/images/g/~QcAAOSwiTNdKTqB/s-l200.jpg
